,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
36,2022-08-11,270.1433404537691,241.99739984786225,304.0078057524217,270.1433404537691,270.1433404537691,3.314645356218245,3.314645356218245,3.314645356218245,3.314645356218245,3.314645356218245,3.314645356218245,0.0,0.0,0.0,273.45798580998735
37,2022-08-12,270.46540506536604,243.41980378832721,304.67751531634667,270.46540506536604,270.46540506536604,4.260169038997993,4.260169038997993,4.260169038997993,4.260169038997993,4.260169038997993,4.260169038997993,0.0,0.0,0.0,274.72557410436406
38,2022-08-15,271.4315989001568,245.02789265000214,306.9488612734561,271.4315989001568,271.4315989001568,4.988421676278334,4.988421676278334,4.988421676278334,4.988421676278334,4.988421676278334,4.988421676278334,0.0,0.0,0.0,276.42002057643515
39,2022-08-16,271.7536635117537,242.26411385942015,304.0939712617653,271.7536635117537,271.7536635117537,2.0726856794478667,2.0726856794478667,2.0726856794478667,2.0726856794478667,2.0726856794478667,2.0726856794478667,0.0,0.0,0.0,273.8263491912016
40,2022-08-17,272.07572812335064,244.31754227805212,305.05887398012055,272.07572812335064,272.07572812335064,2.7586887819865025,2.7586887819865025,2.7586887819865025,2.7586887819865025,2.7586887819865025,2.7586887819865025,0.0,0.0,0.0,274.83441690533715
41,2022-08-18,272.12832603318276,243.77087067114473,303.4555534977441,272.12832603318276,272.12832603318276,3.314645356204605,3.314645356204605,3.314645356204605,3.314645356204605,3.314645356204605,3.314645356204605,0.0,0.0,0.0,275.44297138938737
42,2022-08-19,272.1809239430149,248.73084981841492,306.48998313364126,272.1809239430149,272.1809239430149,4.26016903898783,4.26016903898783,4.26016903898783,4.26016903898783,4.26016903898783,4.26016903898783,0.0,0.0,0.0,276.4410929820027
43,2022-08-22,272.33871767251134,247.50756085719664,306.82050362963474,272.33871767251134,272.33871767251134,4.988421676242996,4.988421676242996,4.988421676242996,4.988421676242996,4.988421676242996,4.988421676242996,0.0,0.0,0.0,277.3271393487543
44,2022-08-23,272.39131558234345,245.2219219383733,304.491634726734,272.39131558234345,272.39131558234345,2.0726856794680573,2.0726856794680573,2.0726856794680573,2.0726856794680573,2.0726856794680573,2.0726856794680573,0.0,0.0,0.0,274.4640012618115
45,2022-08-24,272.4439134921756,246.1931790230952,304.7536755662389,272.4439134921756,272.4439134921756,2.7586887819866037,2.7586887819866037,2.7586887819866037,2.7586887819866037,2.7586887819866037,2.7586887819866037,0.0,0.0,0.0,275.20260227416225
46,2022-08-25,272.4965114020078,245.46772727121882,306.85152216773736,272.4965114020078,272.4965114020078,3.314645356201222,3.314645356201222,3.314645356201222,3.314645356201222,3.314645356201222,3.314645356201222,0.0,0.0,0.0,275.811156758209
47,2022-08-26,272.5491093118399,245.89438257143192,305.97970098106697,272.5491093118399,272.5491093118399,4.260169038991361,4.260169038991361,4.260169038991361,4.260169038991361,4.260169038991361,4.260169038991361,0.0,0.0,0.0,276.8092783508313
48,2022-08-29,272.7069030413363,248.49192319993722,307.8156211475155,272.7069030413363,272.7069030413363,4.988421676262266,4.988421676262266,4.988421676262266,4.988421676262266,4.988421676262266,4.988421676262266,0.0,0.0,0.0,277.69532471759857
49,2022-08-30,272.3420993783892,245.60017236123426,304.91731865413993,272.3420993783892,272.3420993783892,2.0726856794633126,2.0726856794633126,2.0726856794633126,2.0726856794633126,2.0726856794633126,2.0726856794633126,0.0,0.0,0.0,274.4147850578525
50,2022-08-31,271.9772957154421,244.0264272892443,305.361425644965,271.9772957154421,271.9772957154421,2.7586887819890085,2.7586887819890085,2.7586887819890085,2.7586887819890085,2.7586887819890085,2.7586887819890085,0.0,0.0,0.0,274.7359844974311
51,2022-09-01,271.612492052495,245.4192360996184,305.19022611707686,271.612492052495,271.612492052495,3.3146453562155966,3.3146453562155966,3.3146453562155966,3.3146453562155966,3.3146453562155966,3.3146453562155966,0.0,0.0,0.0,274.92713740871056
52,2022-09-02,271.24768838954793,245.8004156997399,305.2556134303713,271.24768838954793,271.24768838954793,4.260169038994893,4.260169038994893,4.260169038994893,4.260169038994893,4.260169038994893,4.260169038994893,0.0,0.0,0.0,275.5078574285428
53,2022-09-06,269.7884737377595,242.5547669128192,303.541679556519,269.7884737377595,269.7884737377595,2.072685679463294,2.072685679463294,2.072685679463294,2.072685679463294,2.072685679463294,2.072685679463294,0.0,0.0,0.0,271.8611594172228
